v2ZYPp5aiVb0NJehdA3xaQ,5,"The curry had a mild spice to it, which was a nice surprise!"
v2ZYPp5aiVb0NJehdA3xaQ,6,"Also, our food was out pretty quick..."
v2ZYPp5aiVb0NJehdA3xaQ,7,I would definitely recommend.
HTrnCgrIj8mYecDHLHL3lA,0,Get sizzling mix grill if you want some fiery flair on your food.
HTrnCgrIj8mYecDHLHL3lA,1,The waiter will dutifully pour some liquor and light the flame on the grilled food.
VRpnFmIMDh93ReWYtZ2z3w,0,"There is finally some proper interest in craft beer in Singapore, thanks to the twin events of the Straits Times article on craft beer by Ms. Anjali Raguaraman to coincide with Beerfest Asia 2016, all in the month of June 2016!"
VRpnFmIMDh93ReWYtZ2z3w,1,"Don't get me wrong, this tsunami's been coming for a while, but the fact that there is enough interest in craft to devote print inches to coincide with a calendar event is for the want of a better word, big."
VRpnFmIMDh93ReWYtZ2z3w,2,"Hop Shop opened well before all this happened, but the point I'm trying to make here, as I also alluded to in my review of Mikkeller Bar's opening in Singapore, is that that there is enough interest in craft beer now in the middle of 2016 to ensure that those of us in the nascent beer geek movement in Singapore get ever more easy access to  supplies of fresh craft!"
VRpnFmIMDh93ReWYtZ2z3w,3,"While I am not in any way endorsing their entire stock (they also do a trade in aromatherapy), I can vouch for the three beers that I had from the Hop Shop, all from La Débauche, all fresh and which I have not found anywhere else in Singapore yet."
VRpnFmIMDh93ReWYtZ2z3w,4,"These beers were fresh (I just cannot emphasize how excited I am about this simple, oft taken for granted fact), interesting and well worth all 1000 kCal or so of carbs."
VRpnFmIMDh93ReWYtZ2z3w,5,I'm just happy that the business savvy in Singapore are realizing that it is well worth their while and the aggravation to import fresh craft beer into Singapore because there most certainly is a growing appetite and an almost urgent need to have fresh craft beers with an interesting and sometimes even hip palette of flavors and aromas.
VRpnFmIMDh93ReWYtZ2z3w,6,"That just means that grizzled beer geeks like myself get to ride the wave of hipster interest in craft beer all the way into the shore of the mainstream retail market,  on this surge of interest in craft beers, enjoying fresh beers without having to endure stale beers served up due to indifference or ignorance."
VRpnFmIMDh93ReWYtZ2z3w,7,"So, when you drop by, say Hi to Luc (the friendly dude behind the aromatherapy counter with the faint French-Singlish accent) and part with some of your precious wampum in exchange for what you might recall years later as your first step into the warm inviting amniotic sac of beer geekdom."
G0iWw2Br8BUy5Np89paV8Q,0,Recently I read an article saying that 'Mos Burger' is one of the brands from Japan that foreigners can't actually comprehend (because they also relate 'Mos' to 'moss').
G0iWw2Br8BUy5Np89paV8Q,1,"Many might not know that 'Mos' actually stands for mountain, ocean and sun!"
G0iWw2Br8BUy5Np89paV8Q,2,"Back to Mos Burger, like aforementioned, it is a brand of burger from Japan."
G0iWw2Br8BUy5Np89paV8Q,3,"Other than the usual bun burgers, they also have what you call the 'rice burger'."
G0iWw2Br8BUy5Np89paV8Q,4,This is probably not available anywhere else and is unique to Mos Burger.
G0iWw2Br8BUy5Np89paV8Q,5,"I don't necessary love rice, but the rice burger at Mos Burger is irresistible!"
G0iWw2Br8BUy5Np89paV8Q,6,"With the nice Japanese meat patties and sauce to go along, it's a great great match!"
G0iWw2Br8BUy5Np89paV8Q,7,"The sides, such as the Mos chicken and butterfly prawns are also very delicious!"
G0iWw2Br8BUy5Np89paV8Q,8,"The Mos chicken in particular, is really crispy and juicy."
G0iWw2Br8BUy5Np89paV8Q,9,And it does not dirty your hand as they have a special paper packaging that keeps your hands clean.
G0iWw2Br8BUy5Np89paV8Q,10,I also like to order either the milk tea or the corn soup to go along to complete the meal.
G0iWw2Br8BUy5Np89paV8Q,11,Pretty good for a fast food!
GXE470ySzFefVB9D89_B2Q,0,I was at the mall and starving - never heard of MOS burger so a quick google search revealed it's history and I was of course instantly intrigued.
GXE470ySzFefVB9D89_B2Q,1,I tried the regular chicken burger along with a croquette.
GXE470ySzFefVB9D89_B2Q,2,"The burger was much smaller than I expected and under $5, but I'd almost claim it as 'overpriced' for what the serving really was."
GXE470ySzFefVB9D89_B2Q,3,Pretty flavorful although I couldn't tell if the chicken was overcooked or not.
GXE470ySzFefVB9D89_B2Q,4,"Nonetheless, still a quick enjoyable bite."
GXE470ySzFefVB9D89_B2Q,5,The croquette was soft (and greasy jeeeeez) but nothing personally to write home about.
GXE470ySzFefVB9D89_B2Q,6,"I'd come back and try their other offerings during my next fast food fix... despite the first not as wonderful experience, I'd still definitely prefer this over McDonald's any day."
4bkqyUGm8tG36rwy-F6_0A,0,I have been wanting to try out Sushi Burrito since I am a huge fan of Sushiritto in San Francisco.
4bkqyUGm8tG36rwy-F6_0A,1,But i wont compare them because they are different although they have similar appearance.
4bkqyUGm8tG36rwy-F6_0A,2,I was a bit skeptical since I heard a lot of my friends that Sushi Burrito is just so-so.
4bkqyUGm8tG36rwy-F6_0A,3,"The first bite, I tried to compare it with what I had in SF."
4bkqyUGm8tG36rwy-F6_0A,4,But i began to remove those thought as soon as I had my second bite.
4bkqyUGm8tG36rwy-F6_0A,5,They are different.
4bkqyUGm8tG36rwy-F6_0A,6,It taste so good and still fresh although i doubt it when i arrive at the stall and looking at those sushiburrito that already displayed.
4bkqyUGm8tG36rwy-F6_0A,7,They just took those premade sushi and served it.
4bkqyUGm8tG36rwy-F6_0A,8,"Although it is still good, i wish they can make it fresh."
4bkqyUGm8tG36rwy-F6_0A,9,Idk how it works for people who order half size.
4bkqyUGm8tG36rwy-F6_0A,10,Maybe they will make the fresh version of that?
4bkqyUGm8tG36rwy-F6_0A,11,Perhaps.
4bkqyUGm8tG36rwy-F6_0A,12,So i just want to conclude my review that Sushi Burrito is a better version of handroll sushi that i usually have.
4bkqyUGm8tG36rwy-F6_0A,13,It taste better than normal sushi or hand roll.
4bkqyUGm8tG36rwy-F6_0A,14,It has good appearance.
4bkqyUGm8tG36rwy-F6_0A,15,"But perhaps, maybe more experimental flavor/sauce in the future."
4bkqyUGm8tG36rwy-F6_0A,16,Note: the wasabi burned me
88HOVV1ewLPo_GLifV4fzQ,0,Meh.
88HOVV1ewLPo_GLifV4fzQ,1,The sushi burrito is alright.
88HOVV1ewLPo_GLifV4fzQ,2,I've had better and would not recommend this.
88HOVV1ewLPo_GLifV4fzQ,3,They have a display of their various sushi burrito options on the window for you to choose from.
88HOVV1ewLPo_GLifV4fzQ,4,You can either get a half burrito or full burrito.
88HOVV1ewLPo_GLifV4fzQ,5,The rice was bland and the veggies tasted old (not fresh).
88HOVV1ewLPo_GLifV4fzQ,6,"I  got the rainbow shrimp burrito, which consisted of prawn tempura."
88HOVV1ewLPo_GLifV4fzQ,7,However the prawn tempura was mushy and soft on the outside.
88HOVV1ewLPo_GLifV4fzQ,8,You can tell that the burrito had been sitting out for a while and not fresh.
88HOVV1ewLPo_GLifV4fzQ,9,FYI: It's located at the Changi Airport in the Terminal 1 departure gate near gate C.
DDPxAnRTX_TCgPEAS6DNGA,0,Was there yesterday afternoon.
DDPxAnRTX_TCgPEAS6DNGA,1,"It was many people having sushi as their lunches, so did I!"
DDPxAnRTX_TCgPEAS6DNGA,2,The best I think was the miso soup with tofu and salmon.
DDPxAnRTX_TCgPEAS6DNGA,3,Sushi was ok ok lah with the price of $1.5 per plate(not included 10% service charge and 7% gst).
DDPxAnRTX_TCgPEAS6DNGA,4,But I couldnt ingest the diced octopus one becoz the washabi smell is too strong.
DDPxAnRTX_TCgPEAS6DNGA,5,"Other than that, everything seems alright."
DDPxAnRTX_TCgPEAS6DNGA,6,Everybody was both eating sushi and watching the loved sushi to pick running on the conveyer belt.
DDPxAnRTX_TCgPEAS6DNGA,7,It feels like I needed to eat and needed to work as well haha.
DDPxAnRTX_TCgPEAS6DNGA,8,To me it's affordable when it comes to sushi for my sushi craving.
DDPxAnRTX_TCgPEAS6DNGA,9,Bottom line: I will come back again.
241GXEgW9GMJQRELTA_76w,0,"Not an amazing McDonald's , but at least they didn't charge me for extra pickles!"
241GXEgW9GMJQRELTA_76w,1,"I love those things... Quarter pounder was a bit dry and the pickles were thrown at the burger, however flavour remained the same as all the others in the world."
241GXEgW9GMJQRELTA_76w,2,They have this machine that transports food upstairs (I have no idea where as I didn't go up there...) which makes it seem Super high tech!
241GXEgW9GMJQRELTA_76w,3,Good for a snack or meal when not much is open.
C9Z7Y4wIY7tHB9I1Qm60tA,0,"This is the only Western cuisine stall in the Hwa Chong Institution College Canteen, but its standard is far from satisfactory."
C9Z7Y4wIY7tHB9I1Qm60tA,1,"Most of its dishes have mushroom, which some people including me are allergic about."
C9Z7Y4wIY7tHB9I1Qm60tA,2,"As a result, we are left with no choice but to eat the tomato sauce spaghetti, fish and chips or another dish with butter and spaghetti."
C9Z7Y4wIY7tHB9I1Qm60tA,3,"The stall owner has used Italian names for almost all the dishes, and since I am not an Italian, I was unable to remember the names clearly."
C9Z7Y4wIY7tHB9I1Qm60tA,4,"To me, the tomato sauce spaghetti is the best the stall can offer."
C9Z7Y4wIY7tHB9I1Qm60tA,5,It is quite delicious with suffient sauce poured onto the spaghetti.
C9Z7Y4wIY7tHB9I1Qm60tA,6,"It costs S$2.50, but it is too little to eat."
C9Z7Y4wIY7tHB9I1Qm60tA,7,"Even if you add 50 cents more to order a bigger plate of it, it is still not very sufficient."
C9Z7Y4wIY7tHB9I1Qm60tA,8,Fish and chips is the stall's worst dish.
C9Z7Y4wIY7tHB9I1Qm60tA,9,"Fish fried till it is too stiff to cut, and french fries mixed until they are too salty to eat."
C9Z7Y4wIY7tHB9I1Qm60tA,10,"In short, this stall CMI!"
C9Z7Y4wIY7tHB9I1Qm60tA,11,"(a very unique Singaporean acronym of ""can't make it!"")"
C9Z7Y4wIY7tHB9I1Qm60tA,12,"Hopefully, next year a new vendor will replace this current vendor."
R8ZVYXlV3X8u07m8hUo6Ow,0,"The million dollar questions: how are they the no.1 korean chicken chain, and how did they survive for 5 years here."
R8ZVYXlV3X8u07m8hUo6Ow,1,What a waste of precious calories.
2p_z1fDc246hvJc9G0cm8Q,0,"This place exudes the kind of Southern country charm that the eponymous country singer Kenny Rogers possesses, serving up good ol' Americana at a rather reasonable price."
2p_z1fDc246hvJc9G0cm8Q,1,"I know the place is famous for its chicken, but I was in no mood of that ubiquitous meat, so I ordered Baked Fish with Garlic Parsley Potatoes and Steamed Garden Vegetables as my sides."
2p_z1fDc246hvJc9G0cm8Q,2,"The vegetables were standard fare, while the potatoes were rather excellent."
2p_z1fDc246hvJc9G0cm8Q,3,"The purplish pink skin of the potatoes was intact, and the fragrance of garlic and parsley made this side dish a particularly appetising one."
2p_z1fDc246hvJc9G0cm8Q,4,"The baked fish was good, though the way it was presented on the plate - without any garnish or sauce at all - was pretty austere."
2p_z1fDc246hvJc9G0cm8Q,5,"Service was prompt, with my fish arriving in less than the 15 minutes that the waitress informed me it would take to prepare."
lwkRp3GbnStxhJRQrCw6dA,0,It's ok for when I have a sushi craving and don't want to spend much and I want it quick.
lwkRp3GbnStxhJRQrCw6dA,1,It's actually 2 counters side by side with the sushi display in the middle.
lwkRp3GbnStxhJRQrCw6dA,2,The left counter is for the sushi and they sell some rice bowls and chawanmushi as well.
lwkRp3GbnStxhJRQrCw6dA,3,The right counter is for udon.
lwkRp3GbnStxhJRQrCw6dA,4,I've been twice.
lwkRp3GbnStxhJRQrCw6dA,5,Both times the sushi selection was not much to speak of at all but it tasted decent.
lwkRp3GbnStxhJRQrCw6dA,6,"They usually have things like inari (sweet beancurd), hana maki (salmon wrapped around rice with mayo - way too much mayo so I scraped off as much as I could), sometimes salmon sashimi, tamago, chuka hotate (seasoned scallop), crab stick."
lwkRp3GbnStxhJRQrCw6dA,7,The basic sushi are sold in pairs around $1.80.
lwkRp3GbnStxhJRQrCw6dA,8,"They have sushi packed sets for about $6.80 to $11+, basic salad with salmon sashimi on top and small bowls of cha soba."
lwkRp3GbnStxhJRQrCw6dA,9,The rice was not hard and dry thank goodness.
lwkRp3GbnStxhJRQrCw6dA,10,I also tried the curry udon for about $5.
lwkRp3GbnStxhJRQrCw6dA,11,It was simple comfort food served piping hot.
lwkRp3GbnStxhJRQrCw6dA,12,They call out your number for you to collect when it is ready so you can start chomping on your sushi first while waiting.
lwkRp3GbnStxhJRQrCw6dA,13,You can choose to sit either side of the sitting areas as it's all the same company.
ijfLFhKlGfCy01NwPFuoWw,0,Meh...that is exactly how I felt.
ijfLFhKlGfCy01NwPFuoWw,1,Went for a late lunch and they are already out of sashimi.
ijfLFhKlGfCy01NwPFuoWw,2,"I took a glance at the menu and it is mostly salmon anyway, not my favorite fish."
ijfLFhKlGfCy01NwPFuoWw,3,Ordered the oyako don.
ijfLFhKlGfCy01NwPFuoWw,4,It is at best food court quality.
ijfLFhKlGfCy01NwPFuoWw,5,"There is more egg than meat, so much chicken skin (read: fat) in the bowl that I resorted to picking out the skin...not cool."
ijfLFhKlGfCy01NwPFuoWw,6,Food court quality Japanese at $9.
ijfLFhKlGfCy01NwPFuoWw,7,No like.
1Vr4qQGsdXwDZBt-Ch84Rg,0,Richie's Cripsy Puff which is located in Jurong East operates around the clock.
1Vr4qQGsdXwDZBt-Ch84Rg,1,Yes!
1Vr4qQGsdXwDZBt-Ch84Rg,2,24 hrs and I'm not kidding.
1Vr4qQGsdXwDZBt-Ch84Rg,3,They offer an interesting spread of variety ranging from the traditional chicken curry puff to durian.
1Vr4qQGsdXwDZBt-Ch84Rg,4,"Their puff comes in a standard size different from the typical ones (half an oval shape), like those from Old Chang Kee."
1Vr4qQGsdXwDZBt-Ch84Rg,5,The crust was fried to perfection brown and was very crispy.
1Vr4qQGsdXwDZBt-Ch84Rg,6,"Sold for $2.40 for 2, customer can feel free to match any 2 flavours at the pricing."
1Vr4qQGsdXwDZBt-Ch84Rg,7,The selling point of Richie's puff is its delicate handmade craftwork on each and every puff.
1Vr4qQGsdXwDZBt-Ch84Rg,8,"With such method, they have more control over the quality, thus its crispiness is of a different levels unlike the others."
1Vr4qQGsdXwDZBt-Ch84Rg,9,"The fillings comprised of egg, noticeable chicken chunks, mixed well in the fragrant curry flavou."
1Vr4qQGsdXwDZBt-Ch84Rg,10,"The curry was a little big mild for me, for those who do not like too much spice, this may fit the bill."
1Vr4qQGsdXwDZBt-Ch84Rg,11,"Muslims pal out there, no worries, this stall is Halal Certified."
1Vr4qQGsdXwDZBt-Ch84Rg,12,What's more this is a good place to look out for snack when hunger pangs in the middle of the night where most eateries are already closed for the day.
1Vr4qQGsdXwDZBt-Ch84Rg,13,Perfect for Morning shifts or night shifts workers too!
NXjVvza7TNmKGqF3LHypQA,0,"I had the luxury of strawberry shortcake not too long ago, when my colleagues decided that a birthday without a cake is not a birthday."
NXjVvza7TNmKGqF3LHypQA,1,"It's not hard to see why the strawberry shortcake is one of PG's bestsellers - airy sponge, light fresh cream, and succulent strawberries."
NXjVvza7TNmKGqF3LHypQA,2,Most cream cakes are hard to go down after a couple of bites due to the cloying cream or sponge being too dry.
NXjVvza7TNmKGqF3LHypQA,3,Not this baby though.
NXjVvza7TNmKGqF3LHypQA,4,"Even after a heavy dinner, we still managed to wolf an entire cake down, and no strawberries were spared."
NXjVvza7TNmKGqF3LHypQA,5,"Dainty is the word that comes to mind here, and you can envision yourself sitting with a mug of tea, pinky finger up while digging into the cake."
xdWEWhMX4t3WPXP-s_hPOw,0,Third log cake of the year for me and this one is special!
xdWEWhMX4t3WPXP-s_hPOw,1,It's a banana chocolate log cake!
xdWEWhMX4t3WPXP-s_hPOw,2,"At $64 for a 1.1kg cake it is quite pricey, more expensive than the 1kg $68 Mont Blanc log cake I had from Marriott just 2 days ago but I like this cake so much better!"
xdWEWhMX4t3WPXP-s_hPOw,3,The dark chocolate is not too bitter as the cream is fluffy and light!
xdWEWhMX4t3WPXP-s_hPOw,4,The banana in the center is sweet and adds colour to the cake as well!
xdWEWhMX4t3WPXP-s_hPOw,5,"I really like how the cake has an ""old"" and ""natural"" tree, log look to it!"
xdWEWhMX4t3WPXP-s_hPOw,6,"It is cute and delicious, definitely the first cake to score on both criterias!"
xdWEWhMX4t3WPXP-s_hPOw,7,I do not feel gerlat from eating this dark chocolate banana log cake like I did with the chocolate truffle prima deli log cake.
xdWEWhMX4t3WPXP-s_hPOw,8,"As a result, I couldn't help going for seconds with this log cake!!"
xdWEWhMX4t3WPXP-s_hPOw,9,A light and delicious way to end a Christmas party!
CM9zz0IIi-uxrPDEuM_KFg,0,There is nothing good to say about the food at Burger King here.
CM9zz0IIi-uxrPDEuM_KFg,1,Don't eat here unless you are desperate ... which I was !
9WxGfH57sflruXb08GbaIQ,0,Very decent and tasty Wagyu beef burger.
9WxGfH57sflruXb08GbaIQ,1,Kinda taste like overeasy's truffle beef burger but just a tad harder.
9WxGfH57sflruXb08GbaIQ,2,TOP $2 for cheese Fries instead of the regularly fries.
9WxGfH57sflruXb08GbaIQ,3,I like the herbs in their regular side Fries.
9WxGfH57sflruXb08GbaIQ,4,Also got an ABC fruit juice with no ice for $7.50.
9WxGfH57sflruXb08GbaIQ,5,"Ordered pizzas which, am surprised they were hand made, not your typical refrigerated frozen pizza."
9WxGfH57sflruXb08GbaIQ,6,There's always just a couple of tables taken even though the food here is pretty good.
9WxGfH57sflruXb08GbaIQ,7,"I'm guessing it's because of the restaurants overall look and feel (branding), it doesn't seem appealing..."
9WxGfH57sflruXb08GbaIQ,8,"This is a halal restaurant, great for people who are looking for alternatives!"
9WxGfH57sflruXb08GbaIQ,9,"They have bacon in their menu, but fret not, cos it's turkey bacon haha.I'll definitely come here again the next time I'm waiting for arrival flights."
9WxGfH57sflruXb08GbaIQ,10,Ice creams come in very local flavour i.e.
9WxGfH57sflruXb08GbaIQ,11,Chendol/Milo.
9WxGfH57sflruXb08GbaIQ,12,"Would also love to try their ice lychee tea, seems Super appealing, pity I've got only one stomach!"
MG87oaoNNwIKo_cQ31ULOQ,0,Super good value with their $5 express lunches.
MG87oaoNNwIKo_cQ31ULOQ,1,A hidden gem of a place at the outer fringes of the CBD.
YhfCvQgXX6foP-qzTaboYQ,0,The stall uncle happens to be one of disciples of the 4 heavenly kings of Singapore Cantonese cuisine.
YhfCvQgXX6foP-qzTaboYQ,1,That itself should speak about the quality of food here.
YhfCvQgXX6foP-qzTaboYQ,2,An added bonus?
YhfCvQgXX6foP-qzTaboYQ,3,"One of the pioneers of roast - fatty ox; located just next door :) If you're here for ambience and service, don't expect any."
YhfCvQgXX6foP-qzTaboYQ,4,"But if you're here for some delicious, restaurant standard cze char served in little claypots, you've come to the right place."
YhfCvQgXX6foP-qzTaboYQ,5,Recommendations include the sweet and sour pork ( made with real hawthorn!
YhfCvQgXX6foP-qzTaboYQ,6,"), kong pao chicken (order this or you'll regret), seafood tofu, pork ribs, crab meat shark fin soup (it uses fish maw despite its name)."
YhfCvQgXX6foP-qzTaboYQ,7,Absolute perfection for a cze char stall.
YhfCvQgXX6foP-qzTaboYQ,8,Only downside is it's in a hawker centre and you'll sweat eating hot claypot food.
YhfCvQgXX6foP-qzTaboYQ,9,Small Price to pay anyways.
OR-XH1kwQ7C_OZj1W12k-g,0,My girlfriend and I have been regulars here since we moved to Singapore.
OR-XH1kwQ7C_OZj1W12k-g,1,"In fact, to call us regulars is a bit of an understatement."
OR-XH1kwQ7C_OZj1W12k-g,2,We have come here at least 6 times a week for nearly a year and a half.
OR-XH1kwQ7C_OZj1W12k-g,3,This place is a true gem.
OR-XH1kwQ7C_OZj1W12k-g,4,"Mrs. Seow's cooking talents are beyond belief, and Mr. Seow, who serves the food, is a wonderful, gracious and welcoming man."
OR-XH1kwQ7C_OZj1W12k-g,5,"The food served here is best described as Buddhist (meaning no garlic or onions), organic, vegetarian."
OR-XH1kwQ7C_OZj1W12k-g,6,The menu is simple: each day there are 3-4 things written on a board outside.
OR-XH1kwQ7C_OZj1W12k-g,7,"The first dish on the menu is always a rice-set, which consists of brown rice and side vegetables which change each day."
OR-XH1kwQ7C_OZj1W12k-g,8,"The second item on the menu is a noodle dish, which also changes each day."
OR-XH1kwQ7C_OZj1W12k-g,9,Other items include interesting (and generally quite healthy) desserts.
OR-XH1kwQ7C_OZj1W12k-g,10,"Some of my favorite dishes here are: Chinese pancake wraps, cold noodles, Sichuan noodle and thunder tea rice."
OR-XH1kwQ7C_OZj1W12k-g,11,"You'll have to call ahead to find out when these will be served, but show up for lunch or dinner any day of the week and you can't go wrong."
OR-XH1kwQ7C_OZj1W12k-g,12,"At $5.50 for the noodle dishes and $6.00 for the rice set, you can't go wrong."
OR-XH1kwQ7C_OZj1W12k-g,13,"If food is medicine, then this place will add years to your life."
qn1pPdTAizNrO9qUqXl2Zg,0,value for money western food located in a popular coffee shop.
qn1pPdTAizNrO9qUqXl2Zg,1,Crispy chicken wings.
qn1pPdTAizNrO9qUqXl2Zg,2,soft buttery bun.
qn1pPdTAizNrO9qUqXl2Zg,3,large portion fried rice.
qn1pPdTAizNrO9qUqXl2Zg,4,well grilled lamb chop.
bm8Ul4vwaPVIuWdBD4CKmw,0,Giovanni L. is owning a repertoire of 102 international ice cream varieties.
bm8Ul4vwaPVIuWdBD4CKmw,1,Most of them are made with our own recipe.
bm8Ul4vwaPVIuWdBD4CKmw,2,"Each year 2 to 3 new flavors of ice cream will be created and several of their gelato flavours are international award winners!Seattle Pike Chowder is under the same management as Giovanni L., and the gelato brought in directly from Germany and decorated in Singapore."
bm8Ul4vwaPVIuWdBD4CKmw,3,It is hard to turn down a scoop of delicious and fresh gelato!
bm8Ul4vwaPVIuWdBD4CKmw,4,"At one glance, you will notice several different types of chowders and you can havethem with a bread bowl, or in a cup."
bm8Ul4vwaPVIuWdBD4CKmw,5,Seattle Pike Peak's chowder also offers sandwiches and a combo for a sandwich and a chowder.
bm8Ul4vwaPVIuWdBD4CKmw,6,They also have a small selection of cakes and pastries but the cakes looked abit dry and stale and I decided to get a muffin instead.
bm8Ul4vwaPVIuWdBD4CKmw,7,They also serve imported chilled beers which can go very nicely with gelato.
bm8Ul4vwaPVIuWdBD4CKmw,8,1.
bm8Ul4vwaPVIuWdBD4CKmw,9,Chocolate Gelato Spaghetti $12.90 A very interesting creation that can only be found at Giovanni is gelato spaghetti.
bm8Ul4vwaPVIuWdBD4CKmw,10,"They have a few flavours, namely, chocolate, vanilla and berries."
bm8Ul4vwaPVIuWdBD4CKmw,11,"I decided to go with chocolates as it came with almonds, hazelnuts and walnuts."
bm8Ul4vwaPVIuWdBD4CKmw,12,That's a lot of nuts!
bm8Ul4vwaPVIuWdBD4CKmw,13,"I was surprised at it's presentation, with 2 waffle biscuits at the side."
bm8Ul4vwaPVIuWdBD4CKmw,14,It was nothing like I've ever had before.
bm8Ul4vwaPVIuWdBD4CKmw,15,The gelato was nice with chocolate syrup drizzled over it.
bm8Ul4vwaPVIuWdBD4CKmw,16,"The gelato here isn't very sweet and is generally milder in flavour, probably the lack of using artificial flavouring."
bm8Ul4vwaPVIuWdBD4CKmw,17,Underneath the gelato is whipped cream which gives the entire dish a light and creamy feel.
bm8Ul4vwaPVIuWdBD4CKmw,18,There were so much nuts that I had a nut in every spoonful.
bm8Ul4vwaPVIuWdBD4CKmw,19,"A truly interesting dish, but even though it is gelato stringed into spaghetti, the ice cream melts too fast for you to twirl the ice cream spaghetti up like real spaghetti noodles."
bm8Ul4vwaPVIuWdBD4CKmw,20,2.
bm8Ul4vwaPVIuWdBD4CKmw,21,"Apple Cinnamon muffin $3.90The apple cinnamon muffin is pretty sizable with a crunchy and almost crispy like top, that is filled with crusty cinnamon crunch."
bm8Ul4vwaPVIuWdBD4CKmw,22,The muffin on the inside was a dense with a cinnamon aroma and essence.
bm8Ul4vwaPVIuWdBD4CKmw,23,"There were cubes of apples wrapped around in cinnamon sauce, similar to what you find in a McDonald's apple pie on the inside of the muffin."
bm8Ul4vwaPVIuWdBD4CKmw,24,It was surprise to me.
bm8Ul4vwaPVIuWdBD4CKmw,25,It was pretty good muffin and I'm definitely getting it again next time 3.
bm8Ul4vwaPVIuWdBD4CKmw,26,"Smoked Salmon Chowder in a Breadbowl $12.90 This chowder very interesting, as a huge fan of smoked salmon I was intrigued by the tastes."
bm8Ul4vwaPVIuWdBD4CKmw,27,Seattle's Pike Chowder managed to capture the essence of the smoked salmon blend it in with cream cheese and TA-DA!
bm8Ul4vwaPVIuWdBD4CKmw,28,You have an amazing bowl of smoked salmon chowder.
bm8Ul4vwaPVIuWdBD4CKmw,29,I highly recommend this to any fellow smoked salmon lover!
bm8Ul4vwaPVIuWdBD4CKmw,30,"The taste of the smoked salmon comes in strong, as an aftertaste."
bm8Ul4vwaPVIuWdBD4CKmw,31,"This was a very creamy bowl of soup, not much to bite into, just good, flavourful chowder."
bm8Ul4vwaPVIuWdBD4CKmw,32,A good compliment to any sandwich.
bm8Ul4vwaPVIuWdBD4CKmw,33,"Since this place is literally marketed with ""Seattle"" on the signboard, all their chowders come directly from Seattle on a daily basis, to ensure top-notch quality."
bm8Ul4vwaPVIuWdBD4CKmw,34,Their bread however is made locally.
bm8Ul4vwaPVIuWdBD4CKmw,35,The bread definitely isn't the same bread I had in Seattle.
bm8Ul4vwaPVIuWdBD4CKmw,36,"It was alot fluffier and not as tough, it may suit the locals more, but it is definitely a change."
bm8Ul4vwaPVIuWdBD4CKmw,37,4.
bm8Ul4vwaPVIuWdBD4CKmw,38,"After Eight ice cream (single scoop) The After Eight was very rich and not as creamy as you would expect, it had a slightly rough texture which would indicate the mint bits embedded into the gelato."
bm8Ul4vwaPVIuWdBD4CKmw,39,"As with any ice cream parlour in Singapore, they melt fast!"
bm8Ul4vwaPVIuWdBD4CKmw,40,But the dining here at Fort Canning is well cooled with power air conditioning.
bm8Ul4vwaPVIuWdBD4CKmw,41,Having a wide range of gelatos gives me a feeling they are out to fight the already competitive gelato market.
bm8Ul4vwaPVIuWdBD4CKmw,42,"They do not offer typical flavours such as matcha or cookies and cream, but rather very unique flavours like Amorena which is a vanilla gelato with amorena cherries."
bm8Ul4vwaPVIuWdBD4CKmw,43,It will blow your mind!
bm8Ul4vwaPVIuWdBD4CKmw,44,Think of a super awesome raspberry ripple!
8AdI_fo4y6QV6us45GPVmA,0,The frozen yogurt chain is well known in Singapore and has been around for quite awhile.
8AdI_fo4y6QV6us45GPVmA,1,Recently the chain has introduced the Splitz which one can have unlimited choices in flavours of frozen yogurt and toppings.
8AdI_fo4y6QV6us45GPVmA,2,There is one kiosk outlet at ION Orchard.
8AdI_fo4y6QV6us45GPVmA,3,"There was 4 flavours of frozen yogurt available : natural, mango, peach, and macadamia nut."
8AdI_fo4y6QV6us45GPVmA,4,There was a wide range of toppings priced from $0.95 for jelly bean to $2 for macaroon crunch.
8AdI_fo4y6QV6us45GPVmA,5,"As the weather was super hot and there was no queue at the outlet, I decided to order a Splitz as there was too many toppings which I wanted."
8AdI_fo4y6QV6us45GPVmA,6,"As I made my choices in toppings, a queue started to form behind me."
8AdI_fo4y6QV6us45GPVmA,7,I'm surprised to find a queue stretched to next door by the time I finished making payment.
8AdI_fo4y6QV6us45GPVmA,8,"The Splitz ($5.90) I had selected 4 different flavours for my Splitz : Mango flavour yogurt, topped with French vanilla roasted oats, Macadamia Nut flavour yogurt, topped with caramel syrup & macaroon crunch, Natural flavour yogurt, topped with dried cranberries & strawberry syrup, Peach flavour yogurt, topped with peach."
8AdI_fo4y6QV6us45GPVmA,9,The mango flavour yogurt tasted the best among the 4 flavours as it has most distinct flavour.
8AdI_fo4y6QV6us45GPVmA,10,"As for the toppings, I like the macaroon crunch the most as it tasted crunchy with hint of salty taste."
lgubA4NM0PfLL2mkZLg8uw,0,"With pasta and risotto stalls opening up in Old Airport Road hawker centre, it is a sign that locals now enjoy western and local food all in one location!"
lgubA4NM0PfLL2mkZLg8uw,1,"Jogurtz is a newly opened stall at the hawker centre, located on the inner rows."
lgubA4NM0PfLL2mkZLg8uw,2,"It has a brightly lit stall size with a cheerful logo and a simple menu, small frozen yogurt (froyo) or a large froyo."
